chain_id,symbol,name,address,decimals
1,USDT,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6
1,BNB,BNB,0xb8c77482e45f1f44de1745f52c74426c631bdd52,18
1,USDC,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6
1,TONCOIN,Wrapped TON Coin,0x582d872a1b094fc48f5de31d3b73f2d9be47def1,9
1,wstETH,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,18
1,WBTC,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8
1,LINK,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,18
1,Blur Pool,Blur Pool,0x0000000000a39bb272e79075ade125fd351887ac,18
1,SGETH,Stargate Ether Vault,0x72e2f4830b9e45d52f80ac08cb2bec0fef72ed9c,18
1,WETH,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18
1,SHIB,SHIBA INU,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,18
1,OKB,OKB,0x75231f58b43240c9718dd58b4967c5114342a86c,18
1,EDLC,Edelcoin,0xc47ef9b19c3e29317a50f5fbe594eba361dada4a,6
1,DAI,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,18
1,LEO,Bitfinex LEO Token,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,18
1,MATIC,MATIC,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,18
1,weETH,EtherFi wrapped ETH,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,18
1,UNI,Uniswap,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18
1,USDe,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,18
1,PEPE,Pepe,0x6982508145454ce325ddbe47a25d4ec3d2311933,18
1,FDUSD,First Digital USD,0xc5f0f7b66764f6ec8c8dff7ba683102295e16409,18
1,CRO,CRO,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,8
1,FET,Fetch,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,18
1,MNT,Mantle,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,18
1,ARB,Arbitrum,0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,18
1,ATOM,Cosmos,0x8d983cb9388eac77af0474fa441c4815500cb7bb,6
1,RNDR,Render Token,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,18
1,IMX,Immutable X,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,18
1,AAVE,Aave Token,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,18
1,ZBU,ZEEBU,0x8f9b4525681f3ea6e43b8e0a57bfff86c0a1dd2e,18
1,WBT,WBT,0x925206b8a707096ed26ae47c84747fe0bb734f59,8
1,rETH,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,18
1,mETH,mETH,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,18
1,GRT,Graph Token,0xc944e90c64b2c07662a292be6244bdf05cda44a7,18
1,pufETH,pufETH,0xd9a442856c234a39a81a089c06451ebaa4306a72,18
1,FLOKI,FLOKI,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,9
1,FTM,Fantom Token,0x4e15361fd6b4bb609fa63c81a2be19d873717870,18
1,JASMY,JasmyCoin,0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,18
1,WFLOW,Wrapped Flow,0x5c147e74d63b1d31aa3fd78eb229b65161983b2b,18
1,LDO,Lido DAO Token,0x5a98fcbea516cf06857215779fd812ca3bef1b32,18
1,ONDO,Ondo,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,18
1,WBNB,Wrapped BNB (Wormhole),0x418d75f65a02b3d53b2418fb8e1fe493759c7605,18
1,PYUSD,Hopper,0x6c3ea9036406852006290770bedfcaba0e23a0e8,6
1,FTN,Fasttoken,0xaedf386b755465871ff874e3e37af5976e247064,18
1,FLZ,Fellaz Token,0x8e964e35a76103af4c7d7318e1b1a82c682ae296,18
1,USDD,Decentralized USD,0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,18
1,QNT,QNT,0x4a220e6096b25eadb88358cb44068a3248254675,18
1,OM,MANTRA DAO,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,18
1,BTT,BitTorrent,0xc669928185dbce49d2230cc9b0979be6dc797957,18
1,AXS,Axie Infinity Shard,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,18
1,GT,GateChainToken,0xe66747a101bff2dba3697199dcce5b743b454759,18
1,TKX,Tokenize Emblem,0x667102bd3413bfeaa3dffb48fa8288819e480a88,8
1,FRAX,Frax,0x853d955acef822db058eb8505911ed77f175b99e,18
1,XAUt,Tether Gold,0x68749665ff8d2d112fa859aa293f07a622782f38,6
1,ENS,Ethereum Name Service,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,18
1,SAND,SAND,0x3845badade8e6dff049820680d1f14bd3903a5d0,18
1,STRK,StarkNet Token,0xca14007eff0db1f8135f4c25b34de49ab0d42766,18
1,NEXO,NEXO,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,18
