chain_id,symbol,name,address,decimals
56,USDT,USDT,0x55d398326f99059ff775485246999027b3197955,18
56,USDC,USD Coin,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,18
56,XRP,XRP Token,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,18
56,TONCOIN,Wrapped TON Coin,0x76a797a59ba2c17726896976b7b3747bfd1d220f,9
56,DOGE,DOGE,0xba2ae424d960c26247dd6c32edc70b295c744c43,8
56,TRX,TRON,0x85eac5ac2f758618dfa09bdbe0cf174e7d574d5b,18
56,TRX,TRON,0xce7de646e7208a4ef112cb6ed5038fa6cc6b12e3,6
56,LINK,ChainLink Token,0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd,18
56,WETH,Wrapped Ether (Wormhole),0x4db5a66e937a9f4473fa95b1caf1d1e1d62e29ea,18
56,ETH,Ethereum Token,0x2170ed0880ac9a755fd29b2688956bd959f933f8,18
56,AVAX,Avalanche,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,18
56,SHIB,SHIBA INU,0x2859e4544c4bb03966803b044a93563bd2d0dd4d,18
56,BCH,Bitcoin Cash Token,0x8ff795a6f4d97e7887c79bea79aba5cc76444adf,18
56,DOT,Polkadot Token,0x7083609fce4d1d8dc0c979aab8c869ea2c873402,18
56,NEAR,NEAR Protocol,0x1fa4a73a3f0133f0025378af00236f3abdee5d63,18
56,DAI,Dai Token,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,18
56,LTC,Litecoin Token,0x4338665cbb7b2485a8855a139b75d5e34ab0db94,18
56,MATIC,Matic Token,0xcc42724c6683b7e57334c4e856f4c9965ed682bd,18
56,BTCB,BTCB Token,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,18
56,UNI,Uniswap,0xbf5140a22578168fd562dccf235e5d43a02ce9b1,18
56,ETC,Ethereum Classic,0x3d6545b08693dae087e957cb1180ee38b9e3c25e,18
56,FDUSD,First Digital USD,0xc5f0f7b66764f6ec8c8dff7ba683102295e16409,18
56,VET,VeChain,0x6fdcdfef7c496407ccb0cec90f9c5aaa1cc8d888,18
56,FIL,Filecoin,0x0d8ce2a99bb6e3b7db580ed848240e4a0f9ae153,18
56,FET,Fetch,0x031b41e504677879370e9dbcf937283a8691fa7f,18
56,MKR,Maker,0x5f0da599bb2cccfcf6fdfd7d81743b6020864350,18
56,ATOM,Cosmos Token,0x0eb3a705fc54725037cc9e008bdede697f62f335,18
56,AAVE,Aave Token,0xfb6115445bff7b52feb98650c87f44907e58f802,18
56,CHEEL,CHEELEE,0x1f1c90aeb2fd13ea972f0a71e35c0753848e3db0,18
56,ezETH,Renzo Restaked ETH,0x2416092f143378750bb29b79ed961ab195cceea5,18
56,FTM,Fantom,0xad29abb318791d579433d831ed122afeaf29dcfe,18
56,FLOW,FLOW,0xc943c5320b9c18c153d1e2d12cc3074bebfb31a2,18
56,WBNB,Wrapped BNB,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18
56,USDD,Decentralized USD,0xd17479997f34dd9156deef8f95a52d81d265be9c,18
56,EOS,EOS Token,0x56b6fb708fc5732dec1afc8d8556423a2edccbd6,18
56,OM,MANTRA DAO,0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2,18
56,BTT,BitTorrent,0x352cb5e19b12fc216548a2677bd0fce83bae434b,18
56,ZEC,Zcash Token,0x1ba42e5193dfa8b03d15dd1b86a3113bbbef8eeb,18
56,AXS,Axie Infinity Shard,0x715d400f88c167884bbcc41c5fea407ed4d2f8a0,18
56,FRAX,Frax,0x90c97f71e18723b0cf0dfa30ee176ab653e89f40,18
56,IOTA,MIOTAC,0xd944f1d1e9d5f9bb90b62f9d45e447d989580782,6
56,BNX,BinaryX,0x5b1f874d0b0c5ee17a495cbb70ab8bf64107a3bd,18
56,AIOZ,AIOZ Network,0x33d08d8c7a168333a85285a68c0042b39fc3741d,18
56,SNX,Synthetix Network Token,0x9ac983826058b8a9c7aa1c9171441191232e8404,18
56,PENDLE,Pendle,0xb3ed0a426155b79b898849803e3b36552f7ed507,18
56,DEXE,Dexe,0x6e88056e8376ae7709496ba64d37fa2f8015ce3e,18
56,NFT,APENFT,0x1fc9004ec7e5722891f5f38bae7678efcb11d34d,6
56,NFT,APENFT,0x20ee7b720f4e4c4ffcb00c4065cdae55271aecca,6
56,LUNA,LUNA (Wormhole),0x156ab3346823b651294766e23e6cf87254d68962,6
56,sfrxETH,Staked Frax Ether,0x3cd55356433c89e50dc51ab07ee0fa0a95623d53,18
56,SLAM,SLAM TOKEN,0x000851476180bfc499ea68450a5327d21c9b050e,18
56,AXL,Axelar,0x8b1f4432f943c465a973fedc6d7aa50fc96f1f65,6
56,Cake,PancakeSwap Token,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,18
56,COMP,Compound Coin,0x52ce071bd9b1c4b00a0b92d298c512478cad67e8,18
56,wROSE,Wrapped ROSE,0xf00600ebc7633462bc4f9c61ea2ce99f5aaebd4a,18
56,ZRO,LayerZero,0x6985884c4392d348587b19cb9eaaf157f13271cd,18
56,TWT,Trust Wallet,0x4b0f1812e5df2a09796481ff14017e6005508003,18
56,SFP,SafePal Token,0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb,18
56,H2O,H2O DAO,0xaf3287cae99c982586c07401c0d911bf7de6cd82,18
56,IOTX,IoTeX Network,0x9678e42cebeb63f23197d726b29b1cb20d0064e5,18
56,MX,MX Token,0x9f882567a62a5560d147d64871776eea72df41d3,18
56,wBDX,Wrapped BELDEX,0x90bbddbf3223363898065b9c736e2b86c655762b,9
56,WOO,Wootrade Network,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,18
56,GAL,Project Galaxy,0xe4cc45bb5dbda06db6183e8bf016569f40497aa5,18
56,GMT,Green Metaverse Token,0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1,8
56,ELF,ELF Token,0xa3f020a5c92e15be13caf0ee5c95cf79585eecc9,18
56,ZIL,Zilliqa,0xb86abcb37c3a4b64f74f59301aff131a1becc787,12
56,SolvBTC,Solv BTC,0x4aae823a6a0b376de6a78e74ecc5b079d38cbcf7,18
56,WZEDX,Wrapped ZEDXION from ZEDX,0x567556a7493fb7a22d2fd158dd4c766a98705f96,18
56,BabyDoge,Baby Doge Coin,0xc748673057861a797275cd8a068abb95a902e8de,9
56,SolvBTC.BBN,SolvBTC Babylon,0x1346b618dc92810ec74163e4c27004c921d446a5,18
56,slisBNB,Synclub Staked BNB,0xb0b84d294e0c75a6abe60171b70edeb2efd14a1b,18
56,vBTC,Venus BTC,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,8
56,ANKR,Ankr,0xf307910a4c7bbc79691fd374889b36d8531b08e3,18
56,BAT,Basic Attention Token,0x101d82428437127bf1608f699cd651e6abf9766e,18
56,QGold,Quorium,0xdc49a53e1f15fd7fd522e0691cb570f442e9ca6c,3
56,FLUX,Flux,0xaff9084f2374585879e8b434c399e29e80cce635,8
56,SXP,Swipe,0x47bead2563dcbf3bf2c9407fea4dc236faba485a,18
56,YFI,yearn.finance,0x88f1a5ae2a3bf98aeaf342d26b30a79438c9142e,18
56,COTI,COTI Token,0xadbaf88b39d37dc68775ed1541f1bf83a5a45feb,18
56,FXS,Frax Share,0xe48a3d7d0bc88d552f730b62c006bc925eadb9ee,18
56,MRS,Metars,0x238d02ee3f80fbf5e381f049616025c186889b68,18
56,vETH,Venus ETH,0xf508fcd89b8bd15579dc79a6827cb4686a3592c8,8
56,SLP,Smooth Love Potion,0x070a08beef8d36734dd67a491202ff35a6a16d97,18
56,IQ,Everipedia IQ,0x0e37d70b51ffa2b98b4d34a5712c5291115464e3,18
56,vUSDC,Venus USDC,0xeca88125a5adbe82614ffc12d0db554e2e2867c8,8
56,SHIBTC,Shibabitcoin,0x87266413e5b64db72f11bb6795ee976545dbaf43,18
56,ELG,EscoinToken,0x755341c49f4427e43d99d8254a8dd87056f1ee00,18
56,CTSI,Cartesi Token,0x8da443f84fea710266c8eb6bc34b71702d033ef2,18
56,DOG,The Doge NFT,0xaa88c603d142c371ea0eac8756123c5805edee03,18
56,SYN,Synapse,0xa4080f1778e69467e905b8d6f72f6e441f9e9484,18
56,PROM,Prometeus,0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5,18
56,CELR,CelerToken,0x1f9f6a696c6fd109cd3956f45dc709d2b3902163,18
56,PHB,Phoenix Global,0x0409633a72d846fc5bbe2f98d88564d35987904d,18
56,AI,Sleepless AI Token,0xbda011d7f8ec00f66c1923b049b94c67d148d8b2,18
56,NKYC,NONKYC,0x59769630b236398c2471eb26e6a529448030d94f,18
56,CTK,CertiK Token,0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929,6
56,bMVL,Binance Wrapped MVL,0x5f588efaf8eb57e3837486e834fc5a4e07768d98,18
56,BOT,BOT Token,0x48dc0190df5ece990c649a7a07ba19d3650a9572,18
56,SURE,inSure,0x9b17baadf0f21f03e35249e0e59723f34994f806,18
56,KNC,Kyber Network Crystal,0xfe56d5892bdffc7bf58f2e84be1b2c32d21c308b,18
56,DOLA,Dola USD Stablecoin,0x2f29bc0ffaf9bff337b31cbe6cb5fb3bf12e5840,18
56,wARRR,Wrapped Pirate Chain,0xcdaf240c90f989847c56ac9dee754f76f41c5833,8
56,PHA,Phala Network,0x0112e557d400474717056c4e6d40edd846f38351,18
56,KRD,Krypton DAO,0xb020805e0bc7f0e353d1343d67a239f417d57bbf,18
56,VERUM,Verum Coin,0xe6e4d9e1ddd783b6beeccc059abc17be88ee1a03,8
56,ONT,Ontology Token,0xfd7b3a77848f1c2d67e05e54d78d174a0c850335,18
56,ONG,Poly-Peg ONG,0x308bfaeaac8bdab6e9fc5ead8edcb5f95b0599d9,9
56,DIA,DIAToken,0x99956d38059cf7beda96ec91aa7bb2477e0901dd,18
56,ELON,Dogelon Mars,0x7bd6fabd64813c48545c9c0e312a0099d9be2540,18
56,ACE,ACEToken,0xc27a719105a987b4c34116223cae8bd8f4b5def4,18
56,KOGE,BNB48 Club Token,0xe6df05ce8c8301223373cf5b969afcb1498c5528,18
56,COL,Clash of lilliput,0x9ce116224459296abc7858627abd5879514bc629,18
56,BETH,Binance Beacon ETH,0x250632378e573c6be1ac2f97fcdf00515d0aa91b,18
56,stBTC,Lorenzo stBTC,0xf6718b2701d4a6498ef77d7c152b2137ab28b8a3,18
56,DUSK,Dusk Network,0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c,18
56,BNT,Bancor Network Token,0xa069008a669e2af00a86673d9d584cfb524a42cc,18
56,WMATIC,Wrapped Matic (Wormhole),0xc836d8dc361e44dbe64c4862d55ba041f88ddd39,18
56,BUSD,BUSD,0xe9e7cea3dedca5984780bafc599bd69add087d56,18
56,ORN,Orion Protocol,0xe4ca1f75eca6214393fce1c1b316c237664eaa8e,8
56,vBUSD,Venus BUSD,0x95c78222b3d6e262426483d42cfa53685a67ab9d,8
56,MCT,MetaCraftToken,0xdf677713a2c661ecd0b2bd4d7485170aa8c1eceb,18
56,BLZ,Bluzelle Token,0x935a544bf5816e3a7c13db2efe3009ffda0acda2,18
56,FBTC,Fire Bitcoin,0xc96de26018a54d51c097160568752c4e3bd6c364,8
56,ATLAS,Star Atlas (Wormhole),0x83850d97018f665eb746fbb8f18351e977d1b0d6,8
56,PLT,Poollotto.finance,0x631c2f0edabac799f07550aee4ff0bf7fd35212b,18
56,PXT,PIXER,0xeb79c85c6d633ae81c97be71e1691ee7dc6e132d,18
56,XCN,Chain (Wormhole),0x7324c7c0d95cebc73eea7e85cbaac0dbdf88a05b,18
56,DEGOV2,dego.finance,0x3da932456d082cba208feb0b096d49b202bf89c8,18
56,BEL,Bella Protocol,0x8443f091997f06a61670b735ed92734f5628692f,18
56,OX,OX Coin,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,18
56,SOL,SOLANA,0x570a5d26f7765ecb712c0924e4de545b89fd43df,18
56,ACH,Alchemy,0xbc7d6b50616989655afd682fb42743507003056d,8
56,DODO,DODO bird,0x67ee3cb086f8a16f34bee3ca72fad36f7db929e2,18
56,B2M,Bit2Me,0x6e2a5ea25b161befa6a8444c71ae3a89c39933c6,18
56,ALPHA,AlphaToken,0xa1faa113cbe53436df28ff0aee54275c13b40975,18
56,LTO,LTO Network,0x857b222fc79e1cbbf8ca5f78cb133d1b7cf34bbd,18
56,Mura,Murasaki,0x166295ebd6a938c7aaf61350eb5161a9939ab2b7,18
56,SIR,Poo Chi,0x91a483538deea8ef583b413166a91e709bd2c8f6,18
56,MNT,Mr Mint,0x3e81aa8d6813ec9d7e6ddb4e523fb1601a0e86f3,18
56,RACA,Radio Caca V2,0x12bb890508c125661e03b09ec06e404bc9289040,18
56,ARPA,ARPA Token,0x6f769e65c14ebd1f68817f5f1dcdb61cfa2d6f7e,18
56,ALICE,ALICE,0xac51066d7bec65dc4589368da368b212745d63e8,6
56,TLM,Alien Worlds Trilium,0x2222227e22102fe3322098e4cbfe18cfebd57c95,4
56,CHR,Chroma,0xf9cec8d50f6c8ad3fb6dccec577e05aa32b224fe,6
56,TRYB,BiLira,0xc1fdbed7dac39cae2ccc0748f7a80dc446f6a594,6
56,KMD,Komodo,0x2003f7ba57ea956b05b85c60b4b2ceea9b111256,18
56,CONX,Connex,0x1b2128abc4119474d16bb0a04200b63b0e68a971,18
56,RIO,Realio Network,0x8c49a510756224e887b3d99d00d959f2d86dda1c,18
56,AIC,AI Companions,0xbe6ad1eb9876cf3d3f9b85feecfb400298e80143,18
56,ZIG,ZigCoin,0x8c907e0a72c3d55627e853f4ec6a96b0c8771145,18
56,HFT,Hashflow,0x44ec807ce2f4a6f2737a92e985f318d035883e47,18
56,insurance,insurance,0x64e4fea6e4f3637025c7bcd878e2b238b01f7d4e,18
56,vUSDT,Venus USDT,0xfd5840cd36d94d7229439859c0112a4185bc0255,8
56,vBNB,Venus BNB,0xa07c5b74c9b40447a954e1466938b865b6bbea36,8
56,vSXP,Venus SXP,0x2ff3d0f6990a40261c66e1ff2017acbc282eb6d0,8
56,MGC,Meta Games Coin,0xbb73bb2505ac4643d5c0a99c2a1f34b3dfd09d11,9
56,CAIR,Crypto-AI-Robo,0x2ea7f104de4b318a3aaeddc629334e8a8067bdd8,18
56,DHN,Dohrnii,0xff8bbc599ea030aa69d0298035dfe263740a95bc,18
56,RZ,RZ coin,0x6bc5abcc56874d7facb90c2c3812cc19aaf9b204,18
56,FTN,Bridged FTN (OrtakSea),0x1045971c168b5294acbc8727a4f1c9e1af99f6d0,18
56,USD0,Usual USD,0x758a3e0b1f842c9306b783f8a4078c6c8c03a270,18
56,CHEEMS,Cheems,0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413,18
56,ZK,Polyhedra Network,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,18
56,BTCST,StandardBTCHashrateToken,0x78650b139471520656b9e7aa7a5e9276814a38e9,18
56,FLOKI,FLOKI,0xfb5b838b6cfeedc2873ab27866079ac55363d37e,9
56,ADA,Cardano Token,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,18
56,USDe,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,18
56,USD1,World Liberty Financial USD,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,18
56,INJ,Injective Protocol,0xa2b726b1145a4773f68593cf171187d8ebe4d495,18
56,BONK,Bonk,0xA697e272a73744b343528C3Bc4702F2565b2F422,5
56,LDO,Lido DAO Token (Wormhole),0x986854779804799C1d68867F5E03e601E781e41b,18
56,PAXG,PAX Gold,0x7950865a9140cb519342433146ed5b40c6f210f7,18
56,FORM,FORM Token,0x5b73A93b4E5e4f1FD27D8b3F8C97D69908b5E284,18
56,NXPC,NXPC,0xf2b51cc1850fed939658317a22d73d3482767591,18
56,TUSD,TrueUSD,0x40af3827F39D0EAcBF4A168f8D4ee67c121D11c9,0
56,1INCH,1INCH Token,0x111111111117dc0aa78b770fa6a738034120c302,18
56,MOG,Mog Coin,0x1D0A4821FDEf156b0d051D08A166DE5DF2788Cf7,18
56,RAY,(Wormhole),0x13b6A55662f6591f8B8408Af1C73B017E32eEdB8,6
56,BEAM,Beam,0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE,18
56,USDD,Decentralized USD,0x392004BEe213F1FF580C867359C246924f21E6Ad,18
56,AB,AB,0x95034f653d5d161890836ad2b6b8cc49d14e029a,18
56,SAHARA,Sahara AI,0xFDFfB411C4A70AA7C95D5C981a6Fb4Da867e1111,18
56,SUSHI,SushiToken,0x947950BcC74888a40Ffa2593C5798F11Fc9124C4,18
56,B,B,0x6bdcce4a559076e37755a78ce0c06214e59e4444,18
56,M,MemeCore,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,18
56,KAVA,Kava,0x9BAFC8d4b487cEBff201721702507a3E2C67ad79,18
56,WLFI,World Liberty Financial,0x47474747477b199288bF72a1D702f7Fe0Fb1DEeA,18
