chain_id,symbol,name,address,decimals
42161,USDT,Tether USD,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,6
42161,USDC,USD Coin,0xaf88d065e77c8cc2239327c5edb3a432268e5831,6
42161,wstETH,Wrapped liquid staked Ether 2.0,0x5979d7b546e38e414f7e9822514be443a4800529,18
42161,LINK,ChainLink,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,18
42161,SGETH,Stargate Ether Vault,0x82cbecf39bee528b5476fe6d1550af59a9db6fc0,18
42161,WETH,Wrapped Ether,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18
42161,UNI,Uniswap,0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0,18
42161,4d4b5200000000000000,4d616b65720000000000000000000000,0x2e9a6df78e42a30712c10a9dc4b1c8656f8f2879,18
42161,ARB,Arbitrum,0x912ce59144191c1204e64559fe8253a0e49e6548,18
42161,AAVE,Aave Token,0xba5ddd1f9d7f570dc94a51479a000e3bce967196,18
42161,GRT,Graph Token,0x9623063377ad1b27544c965ccd7342f7ea7e88c7,18
42161,LDO,Lido DAO Token,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,18
42161,USDC,USD Coin,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,6
42161,FRAX,Frax,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,18
42161,frxETH,Frax Ether,0x178412e79c25968a32e89b11f63b33f733770c2a,18
42161,GNO,Gnosis Token,0xa0b862f60edef4452f25b4160f177db44deb6cf1,18
42161,PENDLE,Pendle,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,18
42161,sfrxETH,Staked Frax Ether,0x95ab45875cffdba1e5f451b950bc2e42c0053f39,18
42161,AXL,Axelar,0x23ee2343b892b1bb63503a4fabc840e0e2c6810f,6
42161,ZRO,LayerZero,0x6985884c4392d348587b19cb9eaaf157f13271cd,18
42161,LPT,Livepeer Token,0x289ba1701c2f088cf0faf8b3705246331cb8a839,18
42161,COMP,Compound,0x354a6da3fcde098f8389cad84b0182725c6c91de,18
42161,CRV,Curve DAO,0x11cdb42b0eb46d95f990bedd4695a6e3fa034978,18
42161,WOO,Wootrade Network,0xcafcd85d8ca7ad1e1c6f82f651fa15e33aefd07b,18
42161,ANKR,Ankr Network,0xaeaeed23478c3a4b798e4ed40d8b7f41366ae861,18
42161,GMX,GMX,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,18
42161,esGMX,Escrowed GMX,0xf42ae1d54fd613c9bb14810b0588faaa09a426ca,18
42161,LRC,LoopringCoin V2,0x46d0ce7de6247b0a95f67b43b589b4041bae7fbe,18
42161,YFI,yearn.finance,0x82e3a8f066a6989666b031d916c43672085b1582,18
42161,FXS,Frax Share,0x9d2f299715d94d8a7e6f5eaa8e654e8c74a988a7,18
42161,SUSHI,Sushi Token,0xd4d42f0b6def4ce0383636770ef773390d85c61a,18
42161,BAL,Balancer,0x040d1edc9569d4bab2d15287dc5a4f10f56a56b8,18
42161,XAI,Xai,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,18
42161,SYN,Synapse,0x080f6aed32fc474dd5717105dba5ea57268f46eb,18
42161,CTSI,Cartesi Token,0x319f865b287fcc10b30d8ce6144e8b6d1b476999,18
42161,MAGIC,MAGIC,0x539bde0d7dbd336b79148aa742883198bbf60342,18
42161,SDEX,SmarDex Token,0xabd587f2607542723b17f14d00d99b987c29b074,18
42161,DODO,DODO bird,0x69eb4fa4a2fbd498c257c57ea8b7655a2559a581,18
42161,DOLA,Dola USD Stablecoin,0x6a7661795c374c0bfc635934efaddff3a7ee23b6,18
42161,CELR,CelerToken,0x3a8b787f78d775aecfeea15706d4221b40f345ab,18
42161,KNC,Kyber Network Crystal v2,0xe4dddfe67e7164b0fe14e218d80dc4c08edc01cb,18
42161,DOG,The Doge NFT,0x4425742f1ec8d98779690b5a3a6276db85ddc01a,18
42161,SPELL,Spell Token,0x3e6648c5a70a150a88bce65f4ad4d506fe15d2af,18
42161,APEX,ApeX Token,0x61a1ff55c5216b636a294a07d77c6f4df10d3b56,18
42161,RDNT,Radiant,0x3082cc23568ea640225c2467653db90e9250aaa0,18
42161,LADYS,Milady,0x3b60ff35d3f7f62d636b067dd0dc0dfdad670e4e,18
42161,STG,StargateToken,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,18
42161,TLOS,TLOS,0x193f4a4a6ea24102f49b931deeeb931f6e32405d,18
42161,USDM,Mountain Protocol USD,0x59d9356e565ab3a36dd77763fc0d87feaf85508c,18
42161,MAV,Maverick Token,0x7448c7456a97769f6cd04f1e83a4a23ccdc46abd,18
42161,AIDOGE,AIDOGE,0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,6
42161,MGP,Magpie Token,0xa61f74247455a40b01b0559ff6274441fafa22a3,18
42161,PERP,Perpetual,0x753d224bcf9aafacd81558c32341416df61d3dac,18
42161,CREAM,Cream,0xf4d48ce3ee1ac3651998971541badbb9a14d7234,18
42161,SolvBTC,Solv BTC,0x3647c54c4c2c65bc7a2d63c0da2809b399dbbdc0,18
